buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management
1	7	2016-01-12	120927162604298	101020133940448	\N	MPFUCODIF-250CC	0	0	0	0	4.60	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-39	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	6000.00	3990.00	1980.00	A	A	7315.00	\N	\N	1000000000.00	2669.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	2669.00	0.56	0.00	0.00	\N	3331.00	1500.00	\N	\N	\N	\N	0.00	0.00	0.00	-3.00	0.00	1.00	2015-08-14	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.09	0.00	0.00	0.00	0.80	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	DIFENOCONAZOLE 25% EC x 250CC	DIFENOCONAZOLE 25% EC	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	101020133941449	\N	MPFUCODIF-100CC	0	0	0	0	1.94	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-174	7315.00	\N	0.00	0.00	0.00	0.00	0.00	9	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	5500.00	3658.00	1815.00	R	R	5500.00	\N	\N	1000000000.00	650.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	650.00	0.88	0.00	0.00	\N	4850.00	1375.00	\N	\N	\N	\N	-2260.10	0.00	0.00	-3.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.54	31685.00	0.02	0.25	0.45	0.08	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	DIFENOCONAZOLE 25% EC x 100CC	DIFENOCONAZOLE 25% EC	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	101020134003477	\N	MPPRFICBI-200G	0	0	0	0	0.24	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-174	9412.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	7076.00	4706.00	2335.00	V	V	7076.00	\N	\N	1000000000.00	5447.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	5447.00	0.23	0.00	0.00	\N	1629.00	1769.00	\N	\N	\N	\N	0.00	0.00	0.00	-3.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.88	77890.00	0.00	0.61	0.00	0.19	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	FUNDA IMPRESA  AGROTAFOL COMBI X 200G	MATERIA PRIMA	PRODUCCION	\N	\N	\N	\N	FUNDAS PREIMPRESAS	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	101028100131393	\N	MPFUCOBEN-25KIL	0	0	0	0	234.03	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	BENALAXYL 8%+MANCOZEB 65% WP x 25KIL 	BENALAXYL 8%+MANCOZEB 65% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	101028110630363	\N	MPFUCOCBZ-200G	0	0	0	0	1.20	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	15140.00	10068.00	4996.00	L	L	15140.00	\N	\N	1000000000.00	16725.00	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	16725.00	-0.10	0.00	0.00	\N	0.00	3785.00	5000.00	\N	\N	\N	0.00	1902.00	0.00	-3.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.04	0.00	0.00	0.00	0.00	0.02	0.78	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CARBENDAZIM 50% WP x 200G 	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	101028110944646	\N	MP-038	0	0	0	0	6.85	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CARBENDAZIM 50 % WP KILO	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110106145822476	\N	MPINCOIMD-25KIL	0	0	0	0	320.09	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-39	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	10.00	7.00	3.00	L	L	30.00	\N	\N	1000000000.00	27.04	-1.70	0.00	0.00	0.00	0.00	0.00	0.00	27.04	-1.70	0.00	0.00	\N	0.00	3.00	5.00	\N	\N	\N	0.00	5454.33	0.00	-3.00	0.00	1.00	2015-08-14	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.06	0.00	0.00	0.00	0.00	0.00	0.80	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	IMIDACLOPRID 25% WP x 25KIL 	IMIDACLOPRID 25% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	INSECTICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110106161755213	\N	MP-767	0	0	0	0	0.63	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ENVASE CLON X LITRO	ENVASES	PRODUCCION	\N	\N	\N	\N	ENVASES 	\N	TECNOPLAS	\N
1	7	2016-01-12	120927162604298	110106161946582	\N	MP-1945	0	0	0	0	5.20	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	BENALAXYL 8% + MANCOZEB 64% WP 500 GR BLUE	DIFENOCONAZOLE 25% EC	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110106162406121	\N	MPINCOCYR-50G	0	0	0	0	2.58	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-174	14152.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	10640.00	7076.00	3511.00	A	A	10640.00	\N	\N	1000000000.00	4250.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	4250.00	0.60	0.00	0.00	\N	6390.00	2660.00	\N	\N	\N	\N	0.00	0.00	0.00	-3.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.23	9466.00	0.00	0.06	0.75	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CYROMAZINE 75% WP Preimpresa  x 50G	CYROMAZINA 75% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	INSECTICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110110124515070	\N	MPFUCOCBZ-25KIL	0	0	0	0	131.78	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-39	107.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	50.00	Default	\N	\N	=	1.00	\N	80.00	53.00	26.00	R	R	127.00	\N	\N	1000000000.00	19.16	0.76	0.00	0.00	0.00	0.00	0.00	0.00	19.16	0.76	0.00	0.00	\N	61.00	20.00	\N	\N	\N	\N	-901.38	0.00	0.00	-3.00	0.00	1.00	2015-08-14	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.53	111.96	0.00	0.18	0.31	0.00	0.31	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CARBENDAZIM 50% WP x 25KIL	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110110124814770	\N	MPINCOCTP-25KIL	0	0	0	0	276.81	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-39	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	130.00	86.00	43.00	L	L	250.00	\N	\N	1000000000.00	161.86	-0.25	0.00	0.00	0.00	0.00	0.00	0.00	161.86	-0.25	0.00	0.00	\N	0.00	33.00	\N	\N	\N	\N	0.00	8819.17	0.00	-3.00	0.00	1.00	2015-08-14	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.07	0.00	0.00	0.00	0.00	0.02	0.78	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CARTAP 50% SP x 25KIL	CARTAP 50% SP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	INSECTICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110119095535146	\N	MPPRENCOE-LIT	0	0	0	0	0.71	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ENVASE COEX X LIT	ENVASES	PRODUCCION	\N	\N	\N	\N	ENVASES 	\N	TECNOPLAS	\N
1	7	2016-01-12	120927162604298	110119095724253	\N	MPPRENCOE-500CC	0	0	0	0	0.62	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ENVASE COEX X 500CC	ENVASES	PRODUCCION	\N	\N	\N	\N	ENVASES 	\N	TECNOPLAS	\N
1	7	2016-01-12	120927162604298	110119100048583	\N	MPPRENCOE-250CC	0	0	0	0	0.36	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ENVASE COEX X 250CC	ENVASES	PRODUCCION	\N	\N	\N	\N	ENVASES 	\N	TECNOPLAS	\N
1	7	2016-01-12	120927162604298	110119100245724	\N	MPPRENCOE-100CC	0	0	0	0	0.34	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ENVASE COEX X 100CC	ENVASES	PRODUCCION	\N	\N	\N	\N	ENVASES 	\N	TECNOPLAS	\N
1	7	2016-01-12	120927162604298	110518111439148	\N	MPINCODTM-100CC	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	DELTAMETRINA 2.5% EC x 100CC 	DELTAMETRINA 2.5% EC	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	INSECTICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110705095740735	\N	MPFUCOCBZ-500G	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-174	17689.00	\N	0.00	0.00	0.00	0.00	0.00	10	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	13300.00	8845.00	4389.00	R	R	13300.00	\N	\N	1000000000.00	4080.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	4080.00	0.69	0.00	0.00	\N	9220.00	3325.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.97	226155.00	0.03	0.68	0.09	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CARBENDAZIM 50% WP x 500G 	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110708162418082	\N	MPACCOABM-100CC	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-174	17689.00	\N	0.00	0.00	0.00	0.00	0.00	5	0.00	\N	\N	\N	\N	\N	\N	\N	4000.00	Default	\N	\N	=	1.00	\N	13300.00	8845.00	4389.00	V	V	13300.00	\N	\N	1000000000.00	9000.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	9000.00	0.32	0.00	0.00	\N	4300.00	3325.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	0.90	163256.00	0.05	0.58	0.00	0.18	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ABAMECTIN 2.0% Ec x 100CC 	ABAMECTIN 2.0% Ec 	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	INSECTICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110708162818714	\N	MP-256	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ABAMECTINA NEGRA 1.8% EC X LITRO	ABAMECTIN 2.0% Ec 	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	INSECTICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110708163223667	\N	MP-039	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	CARBENDAZIM 50 % WP 250 GR	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110708165428692	\N	MPFUCOMYC-100CC	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	MYCLOBUTANIL 12.5% EC x 100CC 	MYCLOBUTANIL 12.5% EC	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	110708165839448	\N	MPFUCOMYC-250CC	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-39	6650.00	\N	0.00	0.00	0.00	0.00	0.00	92	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	5000.00	3325.00	1650.00	N	N	4000.00	\N	\N	1000000000.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	\N	5000.00	1250.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-08-14	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	140250.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	MYCLOBUTANIL 12.5% EC x 250CC 	MYCLOBUTANIL 12.5% EC	PLAGUICIDAS CONVENCIONALES	\N	\N	\N	\N	FUNGICIDA	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	120320092330989	\N	MP-252	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	\N	LIBRE-174	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	0.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	ENVASE PREIMPRESO SKEKURA WP X 200 GR	MATERIA PRIMA	PRODUCCION	\N	\N	\N	\N	FUNDAS PREIMPRESAS	\N	SINOCHEM	\N
1	7	2016-01-12	120927162604298	120320092659297	\N	MPPRETSPD-100GR	0	0	0	0	0.00	0.00	0.00	1899-12-30	1899-12-30	6	3	16.00	12.00	4.00	1	+-	LIBRE-174	8845.00	\N	0.00	0.00	0.00	0.00	0.00	92	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	6650.00	4422.00	2195.00	N	N	6650.00	\N	\N	1000000000.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	\N	6650.00	1663.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-09-22	2015-09-22	2016-01-12	\N	\N	1.00	186575.00	0.80	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA	FUNDA SINOPRID X 100G 	MATERIA PRIMA	PRODUCCION	\N	\N	\N	\N	FUNDAS PREIMPRESAS	\N	SINOCHEM	\N
