EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Proveedor	Perfil	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Nuevo Buff Ingles	Nuevo Buff Espanol	Nuevo Buff Sug	Comportamiento	Consumo	Buff Calc	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Observaciones	Nuevo Buff Real	Posponer BUF	Posponer RED	Posponer GDB	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Buff Act	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	Pedid Calc Auxiliar	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Nuevo Inicio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Var	Porcent Lleno	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Numero Fila	Borrar
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	130916102938634		PTINCOSDF-100CC	0	SINODAFEN X 100CC	DIAFENTHIURON 25% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	INSECTICIDA	0	SINOCHEM	0	0						0	0	0	2.77	6.29	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-266					0	0	0	0	0	64	0						100		100	Default			=	1		186	124	61	A	A	186			1000000000	79	0.58	0	0	0	0	0	0	79	0.58	0	0	107	107	124					0	0	0	40.66425993	0	1	42095	42361	42361	42382			0	0.235294118	0	0	0	0.235294118	0	0	0	49	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	10102013250177		PTPLFUSCO-250CC	0	SCOBA X 250CC	DIFENOCONAZOLE 25% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	FUNGICIDA	0	SINOCHEM	0	0						0	0	0	4.81	13.25	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-77					0	0	0	0	0	0	0						576		100	Default			=	1		1100	732	363	A	A	1054			1000000000	671	0.39	0	0	0	0	0	0	671	0.39	0	0	429	429	733					0	0	0	56.14968815	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0.235294118	0	0	0	50	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	141014130956573		PTNUCOFLO-500G	0	PROFESIONAL FLORACION X 500G	153015 MICROELEMENTOS GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	1.34	2.75	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1		LIBRE-77					0	0	0	0	0	64	0									Default			=	1		180	120	59	L	L	160			1000000000	188	-0.04	0	0	0	0	0	0	188	-0.04	0	0	0	0	120					0	10.72	0	33.67164179	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0	0	0.235294118	0	51	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	141014131836540		PTNUCOPRO-500G	0	PROFESIONAL PRODUCCION X 500G	13640 MICROELEMENTOS GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	1.61	2.75	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-77	240		240		0	0	0	0	0	64	0									Default			=	1		180	120	59	R	R	126			1000000000	31	0.83	0	0	0	0	0	0	31	0.83	0	0	149	149	120					31.92	0	0	22.65838509	0	1	42284	42361	42361	42382			0	0.235294118	112	0	0.235294118	0	0	0	0	52	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	130812093037065		PTNUCOCAL-500CC	0	PROFESIONAL CALCIO X 500CC	METALOSATO DE CALCIO 23% SL	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	3.24	7.15	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-152					0	0	0	0	0	64	0						50		50	Default			=	1		180	120	59	V	V	200			1000000000	134	0.26	0	0	0	0	0	0	134	0.26	0	0	50	50	120					0	0	0	38.61728395	0	1	42209	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	53	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	121017084846897		PTNUCOCRE-KIL	0	PROFESIONAL CRECIMIENTO X KIL	251010 MICROELEMENTOS GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	2.41	4.6	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-77					0	0	0	0	0	0	0						500			Default			=	1		800	532	264	V	V	718			1000000000	602	0.25	0	0	0	0	0	0	602	0.25	0	0	198	198	533					0	0	0	29.07883817	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	54	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	130812093416136		PTNUCOEPG-LIT	0	AGROTAFOL ESPIGARROZ X LIT	AMINOACIDOS 6% + GIBERELINAS 25PPM SL	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	5.37	10.5	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-77					0	0	0	0	0	64	0						80		80	Default			=	1		170	113	56	V	V	133			1000000000	116	0.32	0	0	0	0	0	0	116	0.32	0	0	80	80	113					0	0	0	30.5698324	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	55	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	130916102738483		PTINCOSDF-250CC	0	SINODAFEN x 250CC	DIAFENTHIURON 25% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	INSECTICIDA	0	SINOCHEM	0	0						0	0	0	6.13	13.9	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1		LIBRE-77					0	0	0	0	0	64	0						144		144	Default			=	1		170	113	56	L	L	216			1000000000	567	-2.34	0	0	0	0	0	0	567	-2.34	0	0	0	0	113					0	2433.61	0	40.56117455	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0	0	0.235294118	0	56	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	120518082745129		PTHECOGLF-250CC	0	GLIFOLAQ X 250CC	GLIFOSATO 48% SL	PLAGUICIDAS CONVENCIONALES	0	0	0	HERBICIDA	0	AGROCHEM	0	0						0	0	0	1.59	2.15	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-162	204		204		0	0	0	0	0	46	0						72			Default			=	1		153	102	50	R	R	192			1000000000	21	0.86	0	0	0	0	0	0	21	0.86	0	0	132	132	102					16.24	0	0	11.27044025	0	1	42199	42361	42361	42382			0	0.235294118	116	0	0.235294118	0	0	0	0	57	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	140515114207801		PTPLINSMT-LIT	0	SINOMASTER X LITRO	LAMBDACIHALOTRINA 2.5% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	INSECTICIDA	0	SINOCHEM	0	0						0	0	0	5.08	12	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-266					0	0	0	0	0	64	0						100			Default			=	1		140	93	46	V	V	140			1000000000	138	0.01	0	0	0	0	0	0	138	0.01	0	0	2	2	93					0	0	0	43.59055118	0	1	42095	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	58	
