EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Proveedor	Perfil	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Nuevo Buff Ingles	Nuevo Buff Espanol	Nuevo Buff Sug	Comportamiento	Consumo	Buff Calc	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Observaciones	Nuevo Buff Real	Posponer BUF	Posponer RED	Posponer GDB	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Buff Act	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	Pedid Calc Auxiliar	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Nuevo Inicio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Var	Porcent Lleno	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Numero Fila	Borrar
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130821085638842		EURO-36202	0	BOILER DE 200 LITROS	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	1197.56	1629.06	0	0	0	EUROLATTE	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			1	0.179487179	0	0.179487179	0	0	0	0	0	21	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130522125408159		EURO-36277	0	BOMBA DE TRANSFERENCIA BTL 2000 (2000-B)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	291.57	533.93	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-39					0	0	0	0	0	0	0									Default			=	1		1	1	0.5	L	L	2			1000000000	2	-1	0	0	0	0	0	0	2	-1	0	0	0	0	0					0	291.57	0	1.813579773	0	1	42181	42220	42220	42374			0.39307355	0.872483221	0	0.006711409	0	0.422818792	0	0.44295302	0	22	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130503114935837		EURO-30000	0	BOMBA DE TRASFERENCIA DE LECHE 3000LT	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	2038.93	4957.35	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-39					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	1			1000000000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					0	0	0	0	0	1	42181	42220	42220	42374			1.379685268	0.872483221	0	0.570469799	0	0	0	0.302013423	0	23	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513094234732		EURO-40979	0	BOMBA DE VACIO 1300/2000LT (10219-F)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	2035.58	2723.04	0	0	0	EUROLATTE	BRASIL	22	12	10	1	+-	LIBRE-57	3		3		0	0	0	0	0	0	0									Default			=	1		2	2	1	A	A	0			1000000000	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1					0	0	0	0.736847841	0	1	42163	42220	42220	42374			0.088385692	0.872483221	1	0.006711409	0	0.865771812	0	0	0	24	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	121217101456776		EURO-330L	0	BOMBA DE VACIO 330L	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	0	0	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-57					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42163	42220	42220	42374			1	0.872483221	0	0.872483221	0	0	0	0	0	25	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130503124641628		EURO-40116	0	BOMBA DE VACIO 330LT (10217)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	219.22	429.46	0	0	0	EUROLATTE	BRASIL	22	12	10	1	+-	LIBRE-57	6		6		0	0	0	0	0	0	0									Default			=	1		4	3	1	V	V	0			1000000000	4	0	0	0	0	0	0	0	4	0	0	0	0	0	2					0	0	0	2.092443457	0	1	42163	42220	42220	42374			0.736932074	0.872483221	1	0.006711409	0.610738255	0	0.255033557	0	0	26	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513093254055		EURO-40350	0	BOMBA DE VACIO 450 Lt (10218)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	254.6	545	0	0	0	EUROLATTE	BRASIL	22	12	10	1	-	SUSP-48					0	0	0	0	0	56	0									Default			=	1		16	11	5	V	V	18			1000000000	12	0.25	0	0	0	0	0	0	12	0.25	0	0	4	4	7					0	0	0	2.488609584	0	1	42268	42268	42268	42422			1.214951345	0.664233577	0	0.386861314	0	0.131386861	0.145985401	0	0	27	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513093547129		EURO-40365	0	BOMBA DE VACIO 700LT (10219-B)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	493.8	1124.73	0	0	0	EUROLATTE	BRASIL	22	12	10	1	-	SUSP-48					0	0	0	0	0	66	0									Default			=	1		6	4	2	R	R	4			1000000000	2	0.67	0	0	0	0	0	0	2	0.67	0	0	4	4	3	6				0	0	0	2.787716779	0	1	42268	42268	42268	42422			1.37122064	0.664233577	0	0.386861314	0.153284672	0.01459854	0.109489051	0	0	28	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513094047239		EURO-40380	0	BOMBA DE VACIO 900Lt (10219)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	647.89	1236.16	0	0	0	EUROLATTE	BRASIL	22	12	10	1	+-	LIBRE-57	4		4		0	0	0	0	0	66	0									Default			=	1		3	2	1	A	A	0			1000000000	2	0.33	0	0	0	0	0	0	2	0.33	0	0	1	1	1	4				0	0	0	1.981043359	0	1	42163	42220	42220	42374			1.585389647	0.872483221	1	0.617449664	0	0.053691275	0.201342282	0	0	29	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	121026133147252		EURO-2000	0	BOMBA TRANFERENCIA LIQUIDOS 110V	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	352.25	639.29	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-57					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42163	42220	42220	42374			1	0.872483221	0	0.872483221	0	0	0	0	0	30	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130913082631186		EURO-36204	0	BOQUILLA PARA LAVADO DE PEZONERAS	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	2.82	5.85	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-57					0	0	0	0	0	0	0									Default			=	1		15	10	5	L	L	0			1000000000	20	-0.33	0	0	0	0	0	0	20	-0.33	0	0	0	0	7					0	14.1	0	2.344294004	0	1	42163	42220	42220	42374			0.088385692	0.872483221	0	0.006711409	0	0	0	0.865771812	0	31	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	10000000030		JF-265	0	BRAZO ACCIONADOR COMPLETO 02.116555	REPUESTOS ENSILADORAS Y MOLINOS	AGROPECUARIA	0	0	0	ENSILADORAS Y MOLINOS	0	JF	0	0						0	0	0	83.68	184.09	0	0	0	Jf	BRASIL	22	12	10	1		LIBRE-125					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G				1000000000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					0	0	0	0	0	1	42095	42220	42220	42374			0.200773697	0.872483221	0	0.033557047	0	0	0	0.838926174	0	32	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	140108161608157		BR-CAT-18551-00	0	BREAKER 10AMP	REPUESTOS CHIPPER	AGROFORESTAL	0	0	0	REPUESTOS ECHO Y SHINDAIWA	0	BEAR CAT	0	0						0	0	0	19.78	39.39	0	0	0	Echo	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			0	0.179487179	0	0	0	0	0	0.179487179	0	33	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	10000000046		JF-05.000520	0	CA ARANDELA LISA M 10 DIN 125 ZB (272)	REPUESTOS ENSILADORAS Y MOLINOS	AGROPECUARIA	0	0	0	ENSILADORAS Y MOLINOS	0	JF	0	0						0	0	0	0.28	0.62	0	0	0	Jf	BRASIL	22	12	10	1		LIBRE-125					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G				1000000000	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0					0	0	0	0	0	1	42095	42220	42220	42374			0.200773697	0.872483221	0	0.033557047	0	0	0	0.838926174	0	34	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	110118110200223		JF-05.003018	0	"CA BANDA 5/ B 152"" (289)"	REPUESTOS ENSILADORAS Y MOLINOS	AGROPECUARIA	0	0	0	ENSILADORAS Y MOLINOS	0	JF	0	0						0	0	0	136.98	301.76	0	0	0	Jf	BRASIL	22	12	10	1		LIBRE-125					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G				1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42095	42220	42220	42374			1	0.872483221	0	0.872483221	0	0	0	0	0	35	
